trace_name,number_of_requests,wsr,slab_size,slab_cnt,mhMinDiff,rebalance_strategy,allocator,tag,throughput,rebalanced_slabs,miss_ratio,n_rebalanced_slabs,monitor_interval,n_alloc_failures,uuid,base_dir,miss_ratio_reduction_from_disabled,miss_ratio_reduction_from_lru_disabled,tuned_improvement
meta_202210_kv,1482478166,0.02,4,439,500,marginal-hits-tuned,LRU2Q,cold,1280431.0211596556,0,0.07697343719259876,0,50000,0,meta_202210_kv-d5f953992b49fd65eee7072925419b52,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.02,4,439,50,marginal-hits-tuned,LRU2Q,cold,1226590.5890769486,14,0.06929659495571958,14,50000,0,meta_202210_kv-68369f00d1fa5dd0058466c486dae250,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,917811.1274453518,12076,0.047169377333008224,12076,50000,0,meta_202210_kv-7b496041bc054128e7539f6d7011762e,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.02,4,439,1000,marginal-hits-tuned,LRU2Q,cold,1155791.4071514432,0,0.07697343719259876,0,50000,0,meta_202210_kv-7eac0f774c771b1083f6c54f96b28b64,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.02,4,439,100,marginal-hits-tuned,LRU2Q,cold,981273.870748279,1,0.07628352551399398,1,50000,0,meta_202210_kv-e628be0fe9199a7a9d8a0f103a64eada,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.02,4,439,500,marginal-hits-tuned,LRU2Q,cold,1133989.1238484213,0,0.07697343719259876,0,50000,0,meta_202210_kv-0db1c126c9237c7c947de13fe538de04,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.02,4,439,10,marginal-hits-tuned,LRU2Q,cold,876575.2829143319,199,0.046618826897447875,199,50000,0,meta_202210_kv-16560abd9459b29d9cb700c26d1a281b,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.02,4,439,50,marginal-hits-tuned,TINYLFU,,1048263.259853723,20,0.0709009302198384,20,50000,0,meta_202210_kv-c040dd09cca5c9705dfe9ace86b78af0,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.02,4,439,5,marginal-hits-tuned,TINYLFU,,820461.3863585922,10117,0.04339747827355186,10117,50000,0,meta_202210_kv-9cfa10b4a31d8740d461d15e8e57e97f,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.02,4,439,500,marginal-hits-tuned,TINYLFU,,901061.693132024,0,0.08158848998522114,0,50000,0,meta_202210_kv-3715e13bc9d1d6a64ac94e3c4d2e1218,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.02,4,439,20,marginal-hits-tuned,TINYLFU,,1260165.2198482393,111,0.05610514131511331,111,50000,0,meta_202210_kv-fa55df0e743dbe2d939556a31948e47f,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.02,4,439,100,marginal-hits-tuned,TINYLFU,,1251432.1938009958,3,0.07907242797125957,3,50000,0,meta_202210_kv-971a3214fd7f6ce76a590d69b652950f,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.02,4,439,200,marginal-hits-tuned,TINYLFU,,1060938.8845925063,0,0.08158848998522114,0,50000,0,meta_202210_kv-c55714bb005a52bba8483aac4ef4351d,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,TINYLFU,,830711.8963446148,24001,0.04765645567018759,24001,50000,0,meta_202210_kv-5dd94d330a834b41cba6d43e53c43440,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.02,4,439,1000,marginal-hits-tuned,TINYLFU,,1044850.0761970463,0,0.08158848998522114,0,50000,0,meta_202210_kv-524a77e8828fb129cc5cf8b6d7d29d05,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.02,4,439,10,marginal-hits-tuned,TINYLFU,,1025538.4497424576,296,0.04388522103872928,296,50000,0,meta_202210_kv-d5c5d28ce265b0dbdf2ebca18bb3c74d,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,10,marginal-hits-tuned,LRU,,1066869.5354354654,235,0.043207953053927134,235,50000,0,meta_202210_kv-33f31d533949d5dcdceb2ed98bc82358,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,100,marginal-hits-tuned,LRU,,1259061.355214468,0,0.066785274326934,0,50000,0,meta_202210_kv-73717d26477ea2fe29f26c717d6f07bf,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,20,marginal-hits-tuned,LRU,,1063194.8517052345,74,0.05503782576451113,74,50000,0,meta_202210_kv-0071d674794dcf71b5ae8ceca561f204,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,50,marginal-hits-tuned,LRU,,1221873.757302431,0,0.066785274326934,0,50000,0,meta_202210_kv-8b028513660178e4c14d65f4b060d875,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,1000,marginal-hits-tuned,LRU,,1147201.1911999113,0,0.066785274326934,0,50000,0,meta_202210_kv-f9649d6101b17ca35ff2860bfc04f51e,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,500,marginal-hits-tuned,LRU,,1112815.8757980436,0,0.066785274326934,0,50000,0,meta_202210_kv-13736044688815fa030d08907a306ca2,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,5,marginal-hits-tuned,LRU,,834449.0611532483,455,0.03706820596776331,455,50000,0,meta_202210_kv-80bb1bd3ce93328a5e245e77d5812156,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU,,1044170.8209558921,4150,0.035977255667723605,4150,50000,0,meta_202210_kv-146170efa3dfe17393b99118ace667c8,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,200,marginal-hits-tuned,LRU,,1141566.3318271758,0,0.066785274326934,0,50000,0,meta_202210_kv-3b06338d7b6e724a01514aeb841bdd13,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,50,marginal-hits-tuned,LRU2Q,cold,1053908.2743568881,0,0.06334357169884956,0,50000,0,meta_202210_kv-1a20e6203ac788f8e3fdd71707be331c,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,200,marginal-hits-tuned,LRU2Q,cold,1175423.5500613712,0,0.06334357169884956,0,50000,0,meta_202210_kv-9c98d097f756ca9f978b022f2fc57e89,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,20,marginal-hits-tuned,LRU2Q,cold,1130450.9613419482,32,0.055886473001856,32,50000,0,meta_202210_kv-f506afb2ff57274ed9edbded88cd6099,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,10,marginal-hits-tuned,LRU2Q,cold,923939.0939462044,155,0.04592486659260518,155,50000,0,meta_202210_kv-8c9c175a588651c741f30092fd4bb38d,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,10,marginal-hits-tuned,LRU2Q,cold,1005066.9006015895,155,0.04592486659260518,155,50000,0,meta_202210_kv-2fdd834ce712f22e5b2d1535adf2f6dc,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,100,marginal-hits-tuned,LRU2Q,cold,1040038.5007690792,0,0.06334357169884956,0,50000,0,meta_202210_kv-042e22d3fa9ee8ffeb8ebb9e01c9240d,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,50,marginal-hits-tuned,LRU2Q,cold,1184189.073936237,0,0.06334357169884956,0,50000,0,meta_202210_kv-bf1602ce17da7c1fb1fe207e3f77460e,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU2Q,cold,836185.5585927911,2318,0.03556345598144883,2318,50000,0,meta_202210_kv-f4d366114195dbcc57dc8b07e0518962,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,100,marginal-hits-tuned,LRU2Q,cold,1106161.908284369,0,0.06334357169884956,0,50000,0,meta_202210_kv-5c59ee2aa3ae29c2a1fd869e103b977c,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,5,marginal-hits-tuned,LRU2Q,cold,952739.5657301345,394,0.03703652927863762,394,50000,0,meta_202210_kv-4afa54bd5a19147434b2dd00ab2b9573,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,1000,marginal-hits-tuned,LRU2Q,cold,998512.0556598796,0,0.06334357169884956,0,50000,0,meta_202210_kv-b99840bfb4a4b43756f0d8ffc0e931cc,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,20,marginal-hits-tuned,LRU2Q,cold,1015276.0546246982,32,0.055886473001856,32,50000,0,meta_202210_kv-a25dd5df796220f25c67788af3ac9a9f,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,500,marginal-hits-tuned,LRU2Q,cold,1178169.978477097,0,0.06334357169884956,0,50000,0,meta_202210_kv-c6d070f8764999b47939941ab44aff91,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,5,marginal-hits-tuned,LRU2Q,cold,973956.4539335901,394,0.03703652927863762,394,50000,0,meta_202210_kv-d6597f69e25def4078873add295721e6,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,200,marginal-hits-tuned,LRU2Q,cold,1125641.8674206226,0,0.06334357169884956,0,50000,0,meta_202210_kv-1f5552d907643aa37381f5f406fde0be,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,500,marginal-hits-tuned,LRU2Q,cold,1134662.6874978128,0,0.06334357169884956,0,50000,0,meta_202210_kv-b3ac5a3de2b1e8cb39bcd1d40a1de692,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU2Q,cold,865838.6701248601,2318,0.03556345598144883,2318,50000,0,meta_202210_kv-0bc04d921da05d6040add1cf54751908,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,1000,marginal-hits-tuned,LRU2Q,cold,1049016.621387175,0,0.06334357169884956,0,50000,0,meta_202210_kv-427d0dc00fe09b44555674f80b9dcd3a,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,50,marginal-hits-tuned,TINYLFU,,1014223.5843112437,0,0.06699115864078095,0,50000,0,meta_202210_kv-87fc372d69253b012ad5fdf1d0f8f077,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,10,marginal-hits-tuned,TINYLFU,,818745.2721296834,232,0.04309438780631593,232,50000,0,meta_202210_kv-09a2cb152005bc009a080bb62ea739df,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,20,marginal-hits-tuned,TINYLFU,,979448.2243131577,78,0.05452950192050248,78,50000,0,meta_202210_kv-6a1852766dd7edd658e67659ca206576,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,100,marginal-hits-tuned,TINYLFU,,1056421.1707468282,0,0.06699115864078095,0,50000,0,meta_202210_kv-9774b9214b1b5aac71d7421f75de968e,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,TINYLFU,,861713.752014808,4595,0.03619618570490299,4595,50000,0,meta_202210_kv-52e6054fcfb8514bbf670caa33933a0f,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,5,marginal-hits-tuned,TINYLFU,,725476.3287384366,466,0.036976668026016644,466,50000,0,meta_202210_kv-b968a286242e0ef6a8b9ce70a7f07269,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,1000,marginal-hits-tuned,TINYLFU,,972649.2612358207,0,0.06699115864078095,0,50000,0,meta_202210_kv-95c756730cace652a02539d11498f783,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,200,marginal-hits-tuned,TINYLFU,,973089.6930454057,0,0.06699115864078095,0,50000,0,meta_202210_kv-785672ffbd3a4042025081c183f99167,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.04,4,877,500,marginal-hits-tuned,TINYLFU,,1004040.3833705847,0,0.06699115864078095,0,50000,0,meta_202210_kv-13378148f8ae344d8c2f78b0cec12176,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,200,marginal-hits-tuned,LRU,,1099867.6352234525,0,0.05311192084025607,0,50000,0,meta_202210_kv-7912409b19bb3bddcbec0b7159ba7b8a,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,2,marginal-hits-tuned,LRU,,868221.7356071268,940,0.03327331162865842,940,50000,0,meta_202210_kv-489573913e67758094e6252ebfadfd22,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,10,marginal-hits-tuned,LRU,,1072364.7888731002,148,0.042052637556349685,148,50000,0,meta_202210_kv-df41678f470c4ca25158b8fb056be64b,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,20,marginal-hits-tuned,LRU,,1341669.0687002619,25,0.05113403133925144,25,50000,0,meta_202210_kv-f1f3d02b93f8eb2c9a2564b110eab7ca,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,500,marginal-hits-tuned,LRU,,1033332.3609877403,0,0.05311192084025607,0,50000,0,meta_202210_kv-72db6ed80221b07df866b888f607fb78,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,50,marginal-hits-tuned,LRU,,1227005.2183891784,0,0.05311192084025607,0,50000,0,meta_202210_kv-fa065ea9f918a18b46595b595011c421,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,100,marginal-hits-tuned,LRU,,1257143.8609983355,0,0.05311192084025607,0,50000,0,meta_202210_kv-cdef13407c3ef2621f71b289fe14e70f,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,5,marginal-hits-tuned,LRU,,868629.1424465508,347,0.03635194921312588,347,50000,0,meta_202210_kv-a8783aed8675b6abcab416dfce74a61a,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,1000,marginal-hits-tuned,LRU,,1101392.9284638714,0,0.05311192084025607,0,50000,0,meta_202210_kv-e4b909ef064881d7e84e8527f5a71c79,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,50,marginal-hits-tuned,LRU2Q,cold,1038221.5583272063,0,0.049435862652698254,0,50000,0,meta_202210_kv-73b36f331abd95cbee5c9561645b3cab,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,10,marginal-hits-tuned,LRU2Q,cold,1179945.827628502,67,0.04461928176552989,67,50000,0,meta_202210_kv-384439f73dac5d70c6309156e7f82264,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,20,marginal-hits-tuned,LRU2Q,cold,1032786.3013734359,0,0.049435862652698254,0,50000,0,meta_202210_kv-e89ac894025266abf4bbe19a53447080,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,10,marginal-hits-tuned,LRU2Q,cold,1074733.4583047302,67,0.04461928176552989,67,50000,0,meta_202210_kv-50330c6285c370c3ea9e92a2635c6bc0,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,100,marginal-hits-tuned,LRU2Q,cold,1034850.705917479,0,0.049435862652698254,0,50000,0,meta_202210_kv-e60d38999e5cd2fa47ed5f0a2e3eebeb,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,500,marginal-hits-tuned,LRU2Q,cold,1035240.7446637568,0,0.049435862652698254,0,50000,0,meta_202210_kv-7e7f622a988abdc4217644d661689ee1,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,1000,marginal-hits-tuned,LRU2Q,cold,1054697.7072224144,0,0.049435862652698254,0,50000,0,meta_202210_kv-31eac2b6ec79508c5d844b177eb0688d,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,200,marginal-hits-tuned,LRU2Q,cold,1071437.1780449462,0,0.049435862652698254,0,50000,0,meta_202210_kv-13185265bd9368ca9fcec1a171128fdc,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,50,marginal-hits-tuned,LRU2Q,cold,922691.0424067349,0,0.049435862652698254,0,50000,0,meta_202210_kv-3e8c244e37f4e2cdd0df2360da3087f7,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,200,marginal-hits-tuned,LRU2Q,cold,1042516.0133179582,0,0.049435862652698254,0,50000,0,meta_202210_kv-bde2f5dfff4e8e9cf7752796868973e8,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,5,marginal-hits-tuned,LRU2Q,cold,862541.0032270496,286,0.03626576581904276,286,50000,0,meta_202210_kv-3d4f7e9dba5269432be2489e22757331,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,2,marginal-hits-tuned,LRU2Q,cold,900865.3274879172,866,0.033137003381674086,866,50000,0,meta_202210_kv-67fd6204d4517f41158ca3885c8ccdb1,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,1000,marginal-hits-tuned,LRU2Q,cold,1002099.6762348576,0,0.049435862652698254,0,50000,0,meta_202210_kv-92223ab799008e73c5babb33ef719a8b,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,100,marginal-hits-tuned,LRU2Q,cold,999576.0837665393,0,0.049435862652698254,0,50000,0,meta_202210_kv-dc74f80e08fa34f2526d80f80db70ca1,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,20,marginal-hits-tuned,LRU2Q,cold,989920.5578875256,0,0.049435862652698254,0,50000,0,meta_202210_kv-0860dec28700696d4b56ee7dfb05ffcd,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,2,marginal-hits-tuned,LRU2Q,cold,802999.2350617999,866,0.033137003381674086,866,50000,0,meta_202210_kv-f44cb2060e45414460570a07fad34da5,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,5,marginal-hits-tuned,LRU2Q,cold,1145147.4778538211,286,0.03626576581904276,286,50000,0,meta_202210_kv-94fd6fcf4aca093e3d0d5cea4d282ddf,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,500,marginal-hits-tuned,LRU2Q,cold,893093.6362312321,0,0.049435862652698254,0,50000,0,meta_202210_kv-ad730e52caf8180770b8804556667f06,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,200,marginal-hits-tuned,TINYLFU,,908372.6693494762,0,0.05277476309219383,0,50000,0,meta_202210_kv-a95945902a233eb928491c2107941f53,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,20,marginal-hits-tuned,TINYLFU,,796091.0414355742,25,0.05067420129545436,25,50000,0,meta_202210_kv-0aea8ce1f99af38f292bb9ecbef1e1f9,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,5,marginal-hits-tuned,TINYLFU,,816640.5334066882,347,0.03626039980409398,347,50000,0,meta_202210_kv-802e3e498a9f60aeba21784521674928,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,1000,marginal-hits-tuned,TINYLFU,,980995.974038332,0,0.05277476309219383,0,50000,0,meta_202210_kv-aa033ec5bf601c362731039141d7452a,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,10,marginal-hits-tuned,TINYLFU,,864896.0581350664,148,0.041912267866749814,148,50000,0,meta_202210_kv-f793dc60bd0aa4b2db7fcf4991b61db5,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,50,marginal-hits-tuned,TINYLFU,,903989.4256287902,0,0.05277476309219383,0,50000,0,meta_202210_kv-0b74feeb4ff03c16c1a7ce6a4b94a53f,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,500,marginal-hits-tuned,TINYLFU,,1037751.9384994413,0,0.05277476309219383,0,50000,0,meta_202210_kv-1e9c2c54dce0170045354884cbcc8d6a,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,100,marginal-hits-tuned,TINYLFU,,854311.9572062076,0,0.05277476309219383,0,50000,0,meta_202210_kv-5d7376c26a15fed176da324482ca60fd,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.1,4,2193,2,marginal-hits-tuned,TINYLFU,,887688.3660117845,942,0.033244694006508556,942,50000,0,meta_202210_kv-97dc9d25ae860bb41ad528bed3e5aebb,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,50,marginal-hits-tuned,LRU,,937303.5989123428,0,0.04322739280060331,0,50000,0,meta_202210_kv-d3cf929bdf0d9b2c9536ee7ca4b72325,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,500,marginal-hits-tuned,LRU,,936492.9610731233,0,0.04322739280060331,0,50000,0,meta_202210_kv-a0693ebd086ba427cb07259f32fa61d7,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,200,marginal-hits-tuned,LRU,,949601.9100041472,0,0.04322739280060331,0,50000,0,meta_202210_kv-900c7f9ce4cb93c4331a24849706c34d,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,10,marginal-hits-tuned,LRU,,977016.0413760201,75,0.037949800739257564,75,50000,0,meta_202210_kv-97c8f20be9486cf44e6126e4aa9fa194,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,1000,marginal-hits-tuned,LRU,,1030308.0050678106,0,0.04322739280060331,0,50000,0,meta_202210_kv-3d5570062dd0b35be3758be3c76d2c60,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
